id,__typename,createdAt,datePlayed,archived,formatId,updatedAt,winningDeckId
d22f302b-58d2-4400-9713-aec7f3cea3ce,Match,2025-01-21T02:45:34.056Z,2025-01-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-21T02:45:34.056Z,1b66a4ff-a57e-4e74-91d1-5ba6a13e4458
aee14d31-7b5e-406c-8696-6e594b1b40a1,Match,2024-05-19T17:17:26.161Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:17:26.161Z,75c2b55c-9112-43d4-8009-1ed1344ee62f
f878e0c1-8c4e-4a51-b19a-f9d4491f044c,Match,2025-01-21T01:53:13.973Z,2025-01-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-21T01:53:13.973Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
8927f9c9-027d-4a1d-ae88-eb32b2f5af0c,Match,2024-09-07T14:40:03.362Z,2024-09-02,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-07T14:40:03.362Z,e1aaf410-f1d9-4b1c-a3d8-557dd9d06e15
53d05636-5e1b-49eb-af5f-eced6082eade,Match,2024-07-05T02:55:25.073Z,2024-07-03,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-05T02:55:25.073Z,4ba19e62-7260-4580-8344-f88e52740574
252bd489-0f71-42ef-ba29-71e14357226c,Match,2025-01-28T03:24:13.035Z,2025-01-27,False,unranked,2025-01-28T03:24:13.035Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
a7a64cda-ce32-4bc0-a1ad-e885ec3deb16,Match,2024-06-01T21:08:11.146Z,2024-06-01,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-01T21:08:11.146Z,9e932e29-f9ec-4662-a455-5afc2932ba90
7fbada57-0f2f-46c7-8c11-f6436ff9a53c,Match,2024-05-21T01:48:07.353Z,2024-05-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T01:48:07.353Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
07de811e-f661-4892-83a2-9f0f838bf996,Match,2024-05-19T17:17:05.908Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:17:05.908Z,75c2b55c-9112-43d4-8009-1ed1344ee62f
82edeac2-23ea-4bec-a1b6-1cbe2d50104b,Match,2024-05-19T16:53:00.088Z,2024-03-10,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:53:00.088Z,0da2b3a3-5000-4e47-8afc-a8447305ae09
dcb13676-54b0-4753-b236-7694a2abe7d6,Match,2024-06-01T21:07:55.071Z,2024-06-01,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-01T21:07:55.071Z,9e932e29-f9ec-4662-a455-5afc2932ba90
36dec177-f2aa-4f9d-9c12-29b14e5afac9,Match,2025-02-01T01:28:45.335Z,2025-01-31,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-02-01T01:28:45.335Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
72a8e1a4-4bbc-410a-8da0-8b7b1f8341eb,Match,2024-05-19T17:04:46.358Z,2024-04-06,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:04:46.358Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
dc0c61ee-ec5e-4e28-b83b-7ce5bd50133d,Match,2024-05-19T16:54:21.312Z,2024-03-13,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:54:21.312Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
187c21b8-a2c3-40d0-9d04-7fcf3f9d22b4,Match,2024-07-09T00:22:02.800Z,2024-07-08,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-09T00:22:02.800Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
ab430d1b-4582-4cb5-b4d7-db3b8628395b,Match,2024-11-02T02:40:38.145Z,2024-11-01,False,unranked,2024-11-02T02:40:38.145Z,a2d9af61-c74b-4aba-b85e-c99e603bfa36
968f1ac9-76e2-4acb-8bdc-dda76ff08bab,Match,2024-05-23T00:20:23.970Z,2024-05-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-23T00:20:23.970Z,8af5a74c-e19e-49b8-af4c-76ab019b9bbc
ee838faa-7943-47e0-b85e-81e2a736bf93,Match,2024-05-27T18:06:59.262Z,2024-05-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T18:06:59.262Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
fbfea9e2-1db5-452f-8662-3de2dedaf3e8,Match,2025-02-18T02:56:30.403Z,2025-02-17,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-18T02:56:30.403Z,86c33393-a8e1-4588-a395-b776bb52f85a
00cc5d2a-f555-4138-9e14-c4491cdfa0c5,Match,2024-07-26T01:42:46.193Z,2024-07-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-26T01:42:46.193Z,e18a28b5-3027-4123-bf02-d2b69898a8e3
2d0c490b-43d9-4ecf-a7ab-3ce9be15ddbb,Match,2024-09-09T01:01:34.183Z,2024-09-08,False,unranked,2024-09-09T01:01:34.183Z,02351260-5d52-4ddf-8a16-738b62887787
6a8e5e32-5247-4784-93cb-e1e8d4b134d2,Match,2024-09-13T21:18:32.795Z,2024-09-13,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-13T21:18:32.795Z,e1aaf410-f1d9-4b1c-a3d8-557dd9d06e15
e5a9ffc5-d60f-483f-a19f-22db9f06ca3b,Match,2024-06-13T03:31:43.633Z,2024-06-12,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-13T03:31:43.633Z,9e932e29-f9ec-4662-a455-5afc2932ba90
4ad323d8-aa82-418f-9190-f01ecb7897b2,Match,2024-11-05T01:48:34.749Z,2024-11-04,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-11-05T01:48:34.749Z,a4c228f7-b18b-4a28-80b1-329d485968a2
607bc6c1-cf50-427d-a428-ddef0dee0d0b,Match,2024-05-19T16:44:41.217Z,2024-03-03,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:44:41.217Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
4d25cb7f-b9c4-493e-b891-3596a1f4a4a3,Match,2024-05-21T04:02:38.618Z,2024-05-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T04:02:38.618Z,e18a28b5-3027-4123-bf02-d2b69898a8e3
ba848fd7-9e28-4c59-97e2-9cc7d0d4e78f,Match,2024-07-16T02:51:18.994Z,2024-07-15,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-16T02:51:18.994Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
767df920-ca3e-4a05-9a11-897f58d2d251,Match,2025-02-02T00:33:30.611Z,2025-02-01,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-02T00:33:30.611Z,2b61216a-3c94-4fbc-9015-d1689ef7ea75
38126c15-0467-4a7e-9ed4-da813c4fa589,Match,2024-10-23T00:49:46.154Z,2024-10-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-23T00:49:46.154Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
4d3a3402-facb-40ea-aa00-3cfa0a5c1cdf,Match,2025-02-16T01:38:27.156Z,2025-02-15,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-16T01:38:27.156Z,a22c844e-e9fb-4dc1-a50f-1e742afe6001
fca0072f-a16e-4c2f-99b4-0bb5562f537a,Match,2024-05-19T16:51:50.464Z,2024-03-08,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:51:50.464Z,250e0faa-79e1-4a07-aab3-24a7e087a655
b72feb2a-a8f4-494c-9f9d-9319079ee52e,Match,2024-06-05T20:48:09.768Z,2024-06-05,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-05T20:48:09.768Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
16af670c-29b7-4b58-8d88-38e7e391a200,Match,2024-05-19T17:01:17.408Z,2024-03-27,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:01:17.408Z,631dd081-e14a-430d-9cfc-94a45aa8391b
e6a0868e-6729-4d52-97a8-620a69bc4e59,Match,2025-02-01T01:26:54.144Z,2025-01-31,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-02-01T01:26:54.144Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
f7bcbf6f-7c22-417c-8f71-cb6be86c1526,Match,2024-10-23T01:45:27.136Z,2024-10-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-23T01:45:27.136Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
4b2a62bf-b08e-444b-be5a-eaa0cb3bbc62,Match,2024-05-19T16:40:04.271Z,2024-02-26,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:40:04.271Z,250e0faa-79e1-4a07-aab3-24a7e087a655
318f2ff3-75d0-465c-a099-146bbcf8c66c,Match,2025-01-28T02:43:31.863Z,2025-01-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-28T02:43:31.863Z,86aebd13-f085-4c4e-98a5-393b5e6652e1
46e7458c-582a-410d-9835-35a4d8c875a2,Match,2024-10-02T04:33:29.230Z,2024-10-01,False,unranked,2024-10-02T04:33:29.230Z,9e932e29-f9ec-4662-a455-5afc2932ba90
1d7c39f6-e7e0-4df2-8cb3-69d2ce0c301e,Match,2024-05-19T16:51:08.933Z,2024-03-07,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:51:08.933Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
7c411157-f979-41b4-8c55-c99ffc3dbaa5,Match,2024-05-27T03:16:00.962Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T03:16:00.962Z,61ba27f3-4070-4c16-81c7-9df40c5741ce
6b516c3c-6a4c-4f4a-86d5-0a71a1a1efa4,Match,2024-05-19T17:11:28.324Z,2024-04-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:11:28.324Z,7782c783-a210-4d4b-a80d-976bef64f8e6
ebbdb82b-755b-4325-a826-787b7bdf5407,Match,2024-05-19T17:22:38.785Z,2024-05-07,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:22:38.785Z,9a9d96de-6228-4756-8647-3ea1cfa9c650
77c8cc5c-9d6a-40ff-80f6-3b673a7894a8,Match,2024-05-19T17:20:59.618Z,2024-05-04,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:20:59.618Z,dc35a538-cbc1-4ee1-ba7a-ca259c202a82
d61b957f-7236-46b6-a144-fe23d81965c2,Match,2024-05-19T16:57:40.863Z,2024-03-21,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:57:40.863Z,0da2b3a3-5000-4e47-8afc-a8447305ae09
2f7fcad9-013c-49ed-914b-6a8739764c2c,Match,2024-05-26T19:43:55.388Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-26T19:43:55.388Z,624d0224-081d-4438-97a9-bcc5cb83ca99
371c1259-e413-4029-b43b-3c0d34a35488,Match,2024-05-19T16:59:03.623Z,2024-03-23,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:59:03.623Z,48ee0e6f-9456-4d47-9a9f-40d9e99806d2
746c4ea7-2a31-447a-965a-698ae8da02ca,Match,2024-06-17T04:21:50.835Z,2024-06-16,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-17T04:21:50.835Z,9e932e29-f9ec-4662-a455-5afc2932ba90
c3698966-c693-4cf9-a2ed-b89e00d31189,Match,2025-02-06T02:08:04.953Z,2025-02-05,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-06T02:08:04.953Z,2b61216a-3c94-4fbc-9015-d1689ef7ea75
a749693a-4c46-4e4f-8b3a-5b39244ad86d,Match,2024-07-16T01:57:51.195Z,2024-07-15,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-16T01:57:51.195Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
a5584bbe-e261-4dcb-b95c-990196d850c2,Match,2024-07-15T21:32:56.878Z,2024-07-15,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-15T21:32:56.878Z,15b6e205-8132-4d02-9e31-b005dae73745
af4ea2af-14dd-4bed-b5e2-08917fcd3819,Match,2024-05-19T16:43:51.013Z,2024-02-29,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:43:51.013Z,44f636b9-182b-415d-afd8-ee563a0870b3
d4ebf127-e937-4ba1-a9d4-e0106f7e4d26,Match,2024-05-19T17:25:39.866Z,2024-05-15,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:25:39.866Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
e5ca30ef-c3b4-4c79-bf4e-d1288c20d678,Match,2024-05-19T16:47:53.576Z,2024-03-04,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:47:53.576Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
c2ae5bec-61b5-4df2-827b-f89cc5c26aa1,Match,2024-05-25T23:38:05.107Z,2024-05-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-25T23:38:05.107Z,35794f1e-2411-41b1-a47e-09ed856b9372
40f1bd97-abdc-4875-bfe2-eba4c478cec0,Match,2024-05-19T16:49:01.689Z,2024-03-04,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:49:01.689Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
eb8c914e-9770-4e44-a438-e132b9e2429b,Match,2024-05-19T17:15:23.645Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:15:23.645Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
b10cc16f-0c92-4478-a5d6-30270d24b0e7,Match,2025-02-27T03:57:42.957Z,2025-02-26,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-27T03:57:42.957Z,0c596a42-23f4-4f4a-bfc6-eb2e9975895b
1bf4500a-4a92-4a0c-be60-efa4348e2685,Match,2024-10-08T00:02:06.400Z,2024-10-07,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-08T00:02:06.400Z,1b66a4ff-a57e-4e74-91d1-5ba6a13e4458
12b7ebaa-b95b-408d-855e-63ab99744119,Match,2024-07-11T02:24:59.364Z,2024-07-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-11T02:24:59.364Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
8dcbb180-0adf-4d46-89b7-4697304a7e07,Match,2024-10-01T01:28:53.595Z,2024-09-30,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-10-01T01:28:53.595Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
20c0693c-c06b-4340-9586-2954924cf68a,Match,2024-06-15T03:54:52.691Z,2024-06-14,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-15T03:54:52.691Z,7782c783-a210-4d4b-a80d-976bef64f8e6
4b0e8d02-86fd-4e08-bc8a-d0bd4325d82c,Match,2024-05-19T16:41:12.359Z,2024-02-27,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:41:12.359Z,44f636b9-182b-415d-afd8-ee563a0870b3
88323396-de56-4175-bcce-53304cebbe32,Match,2024-05-19T17:18:09.322Z,2024-04-29,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:18:09.322Z,75c2b55c-9112-43d4-8009-1ed1344ee62f
32140591-af1a-4a98-bcf0-05709508478a,Match,2025-02-25T04:11:27.904Z,2025-02-24,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-25T04:11:27.904Z,a22c844e-e9fb-4dc1-a50f-1e742afe6001
fa72dfdf-bdc7-400c-b3b0-8b1ab1f10c97,Match,2024-05-19T17:12:47.867Z,2024-04-24,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:12:47.867Z,35794f1e-2411-41b1-a47e-09ed856b9372
6403ca66-679d-430e-a76f-1a6138a7357e,Match,2024-05-19T17:10:56.862Z,2024-04-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:10:56.862Z,ce3762ac-8950-4281-8513-fdf86bdcc3bb
60287e61-a146-4ecf-a6a7-96ee4958a89b,Match,2024-05-22T04:06:01.048Z,2024-05-21,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-22T04:06:01.048Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
22461895-59c1-43c1-bfde-3c48ebe089a4,Match,2024-05-19T17:21:56.014Z,2024-05-06,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:21:56.014Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
abb4090b-c303-4f1b-8435-2780792bf678,Match,2025-02-02T14:09:35.767Z,2025-02-01,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-02T14:09:35.767Z,cf5d5740-6636-48c7-8123-4038a7d279ef
72c5a3b7-1c8f-4b1a-9adf-d732d53caebe,Match,2024-06-18T13:39:53.019Z,2024-06-17,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-06-18T13:39:53.019Z,e1aaf410-f1d9-4b1c-a3d8-557dd9d06e15
159f0dbe-9ca8-4084-9ff5-c5ca56093a09,Match,2024-05-31T02:34:14.529Z,2024-05-30,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-31T02:34:14.529Z,ce3762ac-8950-4281-8513-fdf86bdcc3bb
fd15a479-a9be-4599-b19e-3426f92af060,Match,2024-05-19T16:55:50.303Z,2024-03-17,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:55:50.303Z,6d1f2b1b-c07f-4b0c-9a10-c8d9854c6592
ca229793-178e-4d5f-826e-c2294bc1ea58,Match,2024-07-26T01:21:59.727Z,2024-07-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-26T01:21:59.727Z,e118698d-de53-4454-af96-4691189965b8
cd2b8bfd-69e0-463f-bf83-ac4ef97c016d,Match,2024-05-19T16:50:12.926Z,2024-03-06,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:50:12.926Z,00f68c77-1154-473b-9b0a-c0d399478147
5f73846e-7599-4f78-978c-ac9a24f2d97d,Match,2024-10-19T01:33:07.278Z,2024-10-18,False,unranked,2024-10-19T01:33:07.278Z,1c4ad29c-9a92-496e-beaf-15e5fe376bba
6ded3849-8f4d-4ab2-be3c-7164df523323,Match,2024-08-03T18:42:52.337Z,2024-08-03,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-08-03T18:42:52.337Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
84522aab-6c32-4ddc-88ec-b7a46ac73c7a,Match,2024-05-19T16:42:10.880Z,2024-02-28,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:42:10.880Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
99841746-c98d-4d29-91d7-e14b19b0a9be,Match,2024-05-19T17:12:32.543Z,2024-04-24,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:12:32.543Z,7782c783-a210-4d4b-a80d-976bef64f8e6
d298d3e5-cb11-4206-b706-9d973970cf88,Match,2024-10-08T03:37:12.100Z,2024-10-07,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-10-08T03:37:12.100Z,32a8456c-1233-4144-9808-7913c9b22749
dc0ba3d7-3321-4221-98d7-795bf28325b7,Match,2024-07-15T00:19:14.895Z,2024-07-14,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-15T00:19:14.895Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
b66821ba-6ae2-4dfc-baaf-b8c6f2e9dd22,Match,2024-08-05T01:53:44.541Z,2024-08-04,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-08-05T01:53:44.541Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
0c4c3686-6b21-44d5-b6c4-037d36226534,Match,2024-05-19T16:54:31.665Z,2024-03-13,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:54:31.665Z,d61c7003-2670-4418-86db-60d62b7d1bd7
a5e34947-476c-445d-af4f-12114b5de2a3,Match,2025-01-14T02:05:10.571Z,2025-01-13,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-14T02:05:10.571Z,1c4ad29c-9a92-496e-beaf-15e5fe376bba
cd3afa0f-dc8d-4ed2-bbd7-a7161e05da9b,Match,2024-05-19T17:26:26.597Z,2024-05-18,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:26:26.597Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
1e000764-e458-415a-9444-a9d46cf01f89,Match,2024-06-16T21:59:31.845Z,2024-06-16,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-16T21:59:31.845Z,971e723e-4b03-4a96-95fb-f1f5522a02e5
b6784190-fef4-42f9-8e39-44ee55411d99,Match,2024-05-19T17:06:33.701Z,2024-04-18,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:06:33.701Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
6f6888c9-a6a6-4871-b6e7-2b535bacdb27,Match,2024-09-23T23:34:22.439Z,2024-09-23,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-23T23:34:22.439Z,eddd609d-2556-4463-912d-eff97e7b2850
2af8f126-c474-4d0d-b100-3b5ad969b064,Match,2024-05-27T02:42:03.169Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T02:42:03.169Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
0fb5b5a0-3186-442e-a60e-78ad8cfea32e,Match,2024-05-19T17:15:03.965Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:15:03.965Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
f06b38aa-d007-4454-9196-cb348cc479b2,Match,2024-05-19T17:05:36.369Z,2024-04-16,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:05:36.369Z,48ee0e6f-9456-4d47-9a9f-40d9e99806d2